Sales_ID,name,year,selling_price,km_driven,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,sold,Region
2812,Hyundai Xcent 1.2 Kappa S,2015,380000,30000,California,Daly City,Petrol,Individual,Manual,First Owner,19,1197,82,5,N,West
2813,Honda Amaze S Option i-DTEC,2018,560000,50000,California,Daly City,Diesel,Individual,Manual,First Owner,25,1498,98.6,5,N,West
2885,Hyundai Grand i10 1.2 CRDi Asta,2018,650000,50000,California,Moreno Valley,Diesel,Individual,Manual,First Owner,24,1186,73.97,5,N,West
2886,Maruti A-Star Vxi,2012,275000,60000,California,Mountain View,Petrol,Individual,Manual,First Owner,19,998,66.1,5,N,West
2887,Maruti 800 AC,2000,60000,100000,California,Morgan Hill,Petrol,Individual,Manual,Second Owner,16,796,37,4,N,West
2888,Mahindra Logan Diesel 1.5 DLS,2011,229999,105000,California,Moreno Valley,Diesel,Individual,Manual,Second Owner,19,1461,65,5,N,West
2889,Maruti Alto K10 LX,2015,300000,20000,California,Moreno Valley,Petrol,Individual,Manual,First Owner,23.9,998,67.05,5,N,West
2890,Maruti Ertiga SHVS ZDI Plus,2016,940000,50000,California,Morgan Hill,Diesel,Individual,Manual,First Owner,24.5,1248,88.5,7,N,West
2891,Maruti Ciaz ZDi,2015,600000,120000,California,Moreno Valley,Diesel,Individual,Manual,Second Owner,26.2,1248,88.5,5,N,West
2892,Maruti Baleno Alpha 1.3,2017,800000,70000,California,Morgan Hill,Diesel,Individual,Manual,First Owner,27.3,1248,74,5,N,West
2893,Nissan Sunny XV D,2017,580000,90000,California,Morgan Hill,Diesel,Individual,Manual,Second Owner,22.7,1461,84.8,5,N,West
2894,Tata Tigor 1.2 Revotron XT,2018,450000,75000,California,Morgan Hill,Petrol,Individual,Manual,First Owner,20,1199,84,5,N,West
2895,Chevrolet Optra Magnum 2.0 LS,2011,290000,82500,California,Morgan Hill,Diesel,Individual,Manual,Second Owner,16.5,1991,123.7,5,N,West
2896,Honda Amaze VX i-DTEC,2014,530000,110000,California,Moreno Valley,Diesel,Individual,Manual,First Owner,25,1498,98.6,5,N,West
2898,Honda City 1.5 S MT,2009,290000,110000,California,Mountain View,Petrol,Individual,Manual,Third Owner,17,1497,118,5,N,West
2899,Mitsubishi Lancer 2.0 L Diesel LX,2008,160000,100000,California,Morgan Hill,Diesel,Individual,Manual,First Owner,14,1998,68,5,N,West
2900,Maruti Celerio X ZXI Option BSIV,2017,400000,52000,California,Moreno Valley,Petrol,Individual,Manual,First Owner,21.6,998,67,5,N,West
2901,Maruti Vitara Brezza LDi Option,2017,700000,90000,California,Moreno Valley,Diesel,Individual,Manual,First Owner,24,1248,88.5,5,N,West
2956,Hyundai Grand i10 Sportz,2015,486000,10000,California,Rancho Cucamonga,Petrol,Individual,Manual,First Owner,18,1197,82,5,N,West
2957,Maruti SX4 Celebration Diesel,2011,242000,120000,California,Rancho Cucamonga,Diesel,Individual,Manual,First Owner,21,1248,88.8,5,N,West
2959,Ford EcoSport 1.5 TDCi Titanium BSIV,2014,500000,130000,California,Redding,Diesel,Individual,Manual,Second Owner,22.7,1498,98.59,5,N,West
2964,Maruti Swift AMT VXI,2020,654000,1000,California,Rancho Cucamonga,Petrol,Individual,Automatic,First Owner,21.2,1197,81.8,5,N,West
2965,Skoda Rapid 1.6 MPI AT Ambition BSIV,2019,835000,10000,California,Rancho Cucamonga,Petrol,Individual,Automatic,First Owner,14.8,1598,103.2,5,N,West
2969,Renault KWID 1.0 RXL,2018,275000,20000,California,Redlands,Petrol,Individual,Manual,First Owner,23,999,67,5,N,West
2970,Ford Figo 1.2P Titanium MT,2017,408000,60000,California,Redding,Petrol,Individual,Manual,First Owner,18.1,1196,86.8,5,N,West
3014,Hyundai i20 1.2 Asta Option,2017,700000,30000,California,Vallejo,Petrol,Individual,Manual,First Owner,18,1197,81.83,5,N,West
3017,Hyundai i20 Asta,2009,210000,89322,California,Vallejo,Petrol,Individual,Manual,Second Owner,17,1197,80,5,N,West
3018,Chevrolet Beat Diesel LT,2013,175000,76000,California,Vallejo,Diesel,Individual,Manual,First Owner,25.4,936,57.6,5,N,West
3022,Maruti Zen Estilo 1.1 LX BSIII,2009,120000,110000,California,Vallejo,Petrol,Individual,Manual,Second Owner,18,1061,64,5,N,West
3023,Maruti Alto LXi,2009,170000,90000,California,Vacaville,Petrol,Individual,Manual,Third Owner,19,796,46.3,5,N,West
3024,Maruti Swift ZDI Plus,2018,700000,60000,California,Vallejo,Diesel,Individual,Manual,First Owner,28,1248,74,5,N,West
3025,Mahindra Bolero 2011-2019 SLE BSIII,2014,500000,48300,California,Vallejo,Diesel,Individual,Manual,Second Owner,15.9,2523,62.1,7,N,West
3026,Maruti Wagon R AX Minor,2007,80000,63000,California,Vallejo,Petrol,Individual,Automatic,Third Owner,18,1061,67,5,N,West
3135,Hyundai Accent GLE,2009,120000,70000,California,Riverside,Petrol,Individual,Manual,Second Owner,13,1495,94,5,N,West
3136,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,765000,100000,California,Riverside,Diesel,Individual,Manual,Second Owner,24,1248,88.5,5,N,West
3143,Tata Indigo LS,2011,175000,85700,California,Rocklin,Diesel,Individual,Manual,Second Owner,17,1405,70,5,N,West
3144,Mahindra Bolero 2011-2019 DI NON AC BS III SILVER,2013,325000,178000,California,Riverside,Diesel,Individual,Manual,First Owner,15.9,2523,63,9,N,West
3146,Hyundai i10 Sportz,2014,300000,30000,California,Riverside,Petrol,Individual,Manual,Second Owner,20.3,1197,78.9,5,N,West
3147,Honda City i DTEC E,2015,500000,100000,California,Riverside,Diesel,Individual,Manual,First Owner,26,1498,98.6,5,N,West
3149,Hyundai EON Magna Plus,2014,250000,10000,California,Rocklin,Petrol,Individual,Manual,First Owner,21,814,55.2,5,N,West
3150,Tata Zest Quadrajet 1.3 XT,2017,484999,35000,California,Riverside,Diesel,Individual,Manual,First Owner,20.6,1248,88.7,5,N,West
3152,Maruti Ertiga VDI,2015,571000,68000,California,Rocklin,Diesel,Individual,Manual,Second Owner,20.7,1248,88.76,7,N,West
3153,Maruti Swift VXI,2013,400000,40000,California,Rocklin,Petrol,Individual,Manual,First Owner,18,1197,85.8,5,N,West
3243,Honda CR-V 2.4L 4WD AT AVN,2017,1750000,73000,California,Paradise,Petrol,Dealer,Automatic,First Owner,12,2354,187.4,5,N,West
3244,Skoda Superb LK 1.8 TSI AT,2018,1864999,50000,California,Paradise,Petrol,Dealer,Automatic,First Owner,14.6,1798,177.46,5,N,West
3245,Maruti Ciaz 1.3 Alpha,2017,800000,28050,California,Palo Alto,Diesel,Dealer,Manual,First Owner,28,1248,88.5,5,N,West
3246,Honda CR-V 2.4L 4WD AT AVN,2017,1825000,58000,California,Paradise,Petrol,Dealer,Automatic,First Owner,12,2354,187.4,5,N,West
3247,Tata Hexa XTA,2017,1295000,58000,California,Paradise,Diesel,Dealer,Automatic,First Owner,17,2179,153.86,7,N,West
3248,Renault Duster 85PS Diesel RxZ,2014,425000,69000,California,Paradise,Diesel,Dealer,Manual,First Owner,19.8,1461,83.8,5,N,West
3250,Hyundai Creta 1.6 SX Automatic Diesel,2015,910000,40000,California,Paradise,Diesel,Dealer,Automatic,First Owner,17,1582,126.2,5,N,West
3251,Toyota Corolla Altis 1.8 G CVT,2013,625000,39000,California,Paradise,Petrol,Dealer,Automatic,First Owner,14.2,1798,138.03,5,N,West
3259,Maruti Omni E MPI STD BS IV,2016,210000,60000,California,Fresno,Petrol,Individual,Manual,First Owner,16,796,34.2,8,N,West
3262,Maruti Zen Estilo Sports,2010,150000,39000,California,Fresno,Petrol,Individual,Manual,First Owner,16,1061,64.9,5,N,West
3263,Mahindra TUV 300 T8 AMT,2015,775000,45000,California,Fresno,Diesel,Individual,Automatic,First Owner,18.4,1493,100,7,N,West
3264,Maruti Alto LXi,2009,160000,70000,California,Fresno,Petrol,Individual,Manual,Third Owner,19,796,46.3,5,N,West
3385,Maruti Wagon R AMT VXI,2017,380000,29000,California,East Los Angeles,Petrol,Individual,Automatic,First Owner,20.5,998,67,5,N,West
3386,Tata Indigo CS LS (TDI) BS-III,2016,440000,20000,California,East Los Angeles,Diesel,Individual,Manual,First Owner,19,1405,69.01,5,N,West
3416,Maruti Baleno Alpha 1.3,2018,740000,38817,California,Apple Valley,Diesel,Dealer,Manual,First Owner,27.3,1248,74,5,N,West
3418,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,California,Atascadero,Diesel,Trustmark Dealer,Manual,Second Owner,12.9,2494,100.6,7,N,West
3420,Toyota Etios VX,2017,625000,25538,California,Atascadero,Petrol,Trustmark Dealer,Manual,First Owner,16.7,1496,88.73,5,N,West
3421,Maruti Swift AMT ZXI,2018,600000,69779,California,Atascadero,Petrol,Dealer,Automatic,First Owner,22,1197,81.8,5,N,West
3422,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,California,Apple Valley,Diesel,Dealer,Manual,First Owner,24,1186,73.97,5,N,West
3423,BMW X4 M Sport X xDrive20d,2019,5400000,7500,California,Apple Valley,Diesel,Dealer,Automatic,First Owner,16.7,1995,190,5,N,West
3424,BMW X4 M Sport X xDrive20d,2019,5500000,8500,California,Apple Valley,Diesel,Dealer,Automatic,First Owner,16.7,1995,190,5,N,West
3425,Honda Amaze V CVT Petrol BSIV,2019,779000,7032,California,Antioch,Petrol,Trustmark Dealer,Automatic,First Owner,19,1199,88.76,5,N,West
3426,Skoda Rapid 1.6 MPI AT Elegance,2016,645000,11000,California,Atascadero,Petrol,Dealer,Automatic,First Owner,14,1598,103.5,5,N,West
3427,Volvo V40 D3 R-Design,2018,2475000,2000,California,Atascadero,Diesel,Dealer,Automatic,First Owner,16,1984,150,5,N,West
3432,Maruti Alto 800 LXI,2015,310000,18000,California,Atascadero,Petrol,Individual,Manual,First Owner,22.7,796,47.3,5,N,West
3603,Maruti Ertiga ZDI Plus,2018,1050000,10000,California,Huntington Beach,Diesel,Individual,Manual,First Owner,25.4,1248,88.5,7,N,West
3604,Hyundai Verna 1.6 SX CRDi (O),2011,375000,35000,California,Huntington Beach,Diesel,Individual,Manual,Second Owner,22.3,1582,126.32,5,N,West
3605,Hyundai Santa Fe 2WD MT,2014,1100000,80000,California,Huntington Beach,Diesel,Individual,Manual,First Owner,14.7,2199,194.3,7,N,West
3612,Mahindra XUV500 W11 AT BSIV,2019,1650000,25000,California,Inglewood,Diesel,Individual,Automatic,Second Owner,15,2179,152.87,7,N,West
3615,Mahindra XUV500 AT W10 FWD,2015,900000,100000,California,Inglewood,Diesel,Individual,Automatic,Second Owner,16,2179,140,7,N,West
3616,Maruti Alto 800 LXI,2018,310000,30000,California,Huntington Beach,Petrol,Individual,Manual,First Owner,24,796,47.3,5,N,West
3623,Maruti Swift Ldi BSIV,2007,250000,100000,California,Huntington Beach,Diesel,Individual,Manual,Second Owner,17,1248,75,5,N,West
3624,Mahindra Scorpio VLX 2WD BSIII,2008,290000,120000,California,Inglewood,Diesel,Individual,Manual,Second Owner,12,2179,120,8,N,West
3625,Hyundai Xcent 1.2 Kappa AT SX Option,2016,525000,60000,California,Inglewood,Petrol,Individual,Automatic,First Owner,16,1197,82,5,N,West
3658,Hyundai Xcent 1.1 CRDi Base,2015,320000,90000,California,El Dorado Hills,Diesel,Individual,Manual,Second Owner,24,1120,71,5,N,West
3661,Mahindra Bolero 2011-2019 ZLX,2017,800000,35000,California,El Centro,Diesel,Individual,Manual,First Owner,15.9,2523,62.1,7,N,West
3662,Tata Indica GLS BS IV,2007,78000,38000,California,El Dorado Hills,Petrol,Individual,Manual,Second Owner,15,1193,65.3,5,N,West
3663,Honda City i VTEC VX,2014,565000,56000,California,El Dorado Hills,Petrol,Individual,Manual,Second Owner,17,1497,117.3,5,N,West
3670,Toyota Innova 2.5 E Diesel PS 7-Seater,2010,650000,160000,California,El Dorado Hills,Diesel,Individual,Manual,First Owner,12,2494,102,7,N,West
3671,Mahindra XUV500 W8 4WD,2013,800000,150000,California,El Dorado Hills,Diesel,Individual,Manual,Second Owner,15,2179,140,7,N,West
3672,Maruti Alto 800 VXI,2020,250999,30000,California,El Dorado Hills,Petrol,Individual,Manual,First Owner,22,796,47.3,5,N,West
3673,Maruti Alto 800 LXI,2013,170000,60000,California,El Dorado Hills,Petrol,Individual,Manual,Second Owner,22.7,796,47.3,5,N,West
3702,Maruti Swift ZXI,2012,280000,70000,California,Laguna Niguel,Petrol,Individual,Manual,Second Owner,18,1197,85.8,5,N,West
3703,Ford Classic 1.6 Duratec LXI,2013,350000,90000,California,Laguna Niguel,Petrol,Individual,Manual,First Owner,14,1596,99.6,5,N,West
3704,Mahindra XUV500 W10 2WD,2017,1150000,42000,California,Lakewood,Diesel,Individual,Manual,Second Owner,16,2179,140,7,N,West
3705,Hyundai Grand i10 Magna,2016,420000,30000,California,Lancaster,Petrol,Individual,Manual,Second Owner,18,1197,82,5,N,West
3706,Maruti Ciaz 1.4 Alpha,2017,810000,80000,California,Lawndale,Petrol,Individual,Manual,First Owner,20.7,1373,91.1,5,N,West
3707,Hyundai i20 1.2 Sportz,2011,290000,90000,California,Laguna Hills,Petrol,Individual,Manual,Third Owner,17,1197,80,5,N,West
3708,Chevrolet Beat LT,2012,180000,60000,California,Laguna Hills,Petrol,Individual,Manual,First Owner,18,1199,79.4,5,N,West
3709,Maruti Eeco 5 Seater AC BSIV,2010,160000,162000,California,Laguna Niguel,Petrol,Individual,Manual,First Owner,15.3,1196,73,5,N,West
3710,Tata Nano XE,2017,66000,70000,California,Lake Elsinore,Petrol,Individual,Manual,Third Owner,23,624,37.48,4,N,West
3711,Maruti Wagon R Stingray VXI,2015,369000,20000,California,Lake Elsinore,Petrol,Individual,Manual,Second Owner,20.5,998,67.04,5,N,West
3712,Tata New Safari DICOR 2.2 VX 4x2 BS IV,2012,300000,80000,California,Lake Forest,Diesel,Individual,Manual,Second Owner,13.9,2179,138.1,7,N,West
3713,Mahindra Bolero PLUS AC,2008,350000,90000,California,Lakewood,Diesel,Individual,Manual,First Owner,13,2523,63,7,N,West
3714,Hyundai i10 Asta Sunroof AT,2008,220000,120000,California,Lakewood,Petrol,Individual,Automatic,Second Owner,19,1197,80,5,N,West
3715,Chevrolet Tavera B3 LT L1 10 Seats BSIII,2005,160000,220000,California,Laguna Hills,Diesel,Individual,Manual,First Owner,14,2499,80,10,N,West
3716,Maruti Swift Ldi BSIV,2009,221000,100000,California,Lakewood,Diesel,Individual,Manual,Second Owner,17,1248,75,5,N,West
3717,Tata Zest Revotron 1.2 XT,2017,400000,35000,California,Lakewood,Petrol,Individual,Manual,First Owner,17.5,1193,88.7,5,N,West
3718,Toyota Camry V4 (MT),2004,250000,120000,California,Laguna Niguel,Petrol,Individual,Manual,Second Owner,13,2362,164.7,5,N,West
3719,Mahindra Bolero DI BSIII,2011,390000,120000,California,Laguna Niguel,Diesel,Individual,Manual,Fourth & Above Owner,13,2523,63,7,N,West
3720,Maruti Eeco 5 Seater AC BSIV,2012,190000,110000,California,Lawndale,Petrol,Individual,Manual,First Owner,15.3,1196,73,5,N,West
3721,Renault KWID RXT,2017,300000,60000,California,Lancaster,Petrol,Individual,Manual,First Owner,25.1,799,53.3,5,N,West
3722,Hyundai i20 1.4 Asta Dual Tone,2017,750000,27000,California,Lake Elsinore,Diesel,Individual,Manual,First Owner,22.5,1396,88.73,5,N,West
3723,Maruti Swift Dzire VDI,2016,650000,50000,California,Lake Elsinore,Diesel,Individual,Manual,First Owner,26.5,1248,74,5,N,West
3724,Honda Amaze i-VTEC Privilege Edition,2018,635000,40000,California,Lake Forest,Petrol,Individual,Manual,First Owner,17,1198,86.7,5,N,West
3725,Hyundai Verna 1.6 SX,2013,520000,88000,California,Lakewood,Diesel,Individual,Manual,Second Owner,22.3,1582,126.32,5,N,West
3726,Mahindra Scorpio S11 4WD BSIV,2020,1500000,50000,California,Laguna Hills,Diesel,Individual,Manual,First Owner,16.3,2179,140,7,N,West
3727,Hyundai Verna 1.6 SX CRDi (O),2012,415000,80000,California,Lake Forest,Diesel,Individual,Manual,Second Owner,22.3,1582,126.32,5,N,West
3728,Hyundai Elite i20 Diesel Sportz,2019,700000,60000,California,Lake Forest,Diesel,Individual,Manual,First Owner,22.5,1396,88.76,5,N,West
3768,Maruti Swift Dzire VDI,2013,470000,82000,California,San Mateo,Diesel,Dealer,Manual,Second Owner,26.5,1248,74,5,N,West
3770,Maruti Baleno Zeta Diesel,2017,752000,28000,California,San Mateo,Diesel,Dealer,Manual,First Owner,27.3,1248,74,5,N,West
3771,Skoda Rapid 1.5 TDI Style Plus Black Package,2016,650000,125000,California,San Mateo,Diesel,Dealer,Manual,Second Owner,21.1,1498,103.52,5,N,West
3773,Honda City 1.5 V MT,2011,350000,93500,California,San Mateo,Petrol,Dealer,Manual,Third Owner,17,1497,118,5,N,West
3774,Maruti Swift VVT VXI,2012,511000,8500,California,San Luis Obispo,Petrol,Dealer,Manual,First Owner,22,1197,81.8,5,N,West
3775,Maruti Baleno Zeta 1.3,2016,700000,80000,California,San Luis Obispo,Diesel,Dealer,Manual,First Owner,27.3,1248,74,5,N,West
3776,Toyota Innova Crysta 2.8 ZX AT BSIV,2016,1800000,30000,California,San Luis Obispo,Diesel,Individual,Automatic,First Owner,11.3,2755,171.5,7,N,West
3779,Tata New Safari DICOR 2.2 VX 4x2,2012,725000,90000,California,San Luis Obispo,Diesel,Individual,Manual,First Owner,13.9,2179,138,7,N,West
3780,Hyundai i20 1.2 Asta Option,2017,630000,30000,California,San Luis Obispo,Petrol,Individual,Manual,First Owner,18,1197,81.83,5,N,West
3781,Hyundai i20 Sportz 1.2,2015,480000,50000,California,San Luis Obispo,Petrol,Individual,Manual,First Owner,18,1197,81.83,5,N,West
3797,Maruti Wagon R LXI DUO BSIII,2006,110000,120000,California,El Centro,LPG,Individual,Manual,Third Owner,17.3,1061,57.5,5,N,West
3798,Maruti Zen Estilo LXI BSIII,2007,85000,160000,California,El Centro,Petrol,Individual,Manual,Fourth & Above Owner,18,998,67.1,5,N,West
3799,Toyota Corolla AE,2006,150000,100000,California,El Cajon,Petrol,Individual,Manual,Fourth & Above Owner,13,1794,125,5,N,West
3800,Maruti Swift Dzire VDi,2009,225000,120000,California,El Centro,Diesel,Individual,Manual,Third Owner,19,1248,73.9,5,N,West
3801,Tata Indica Vista Terra Quadrajet 1.3L,2010,111000,100000,California,El Cajon,Diesel,Individual,Manual,Second Owner,18,1248,75,5,N,West
3911,Hyundai EON Magna Optional,2013,195000,58609,California,Lodi,Petrol,Individual,Manual,Second Owner,21,814,55.2,5,N,West
3913,Maruti Wagon R LXI CNG,2016,320000,43000,California,Lodi,CNG,Individual,Manual,Second Owner,26.6,998,58.16,5,N,West
3914,Hyundai i20 Magna 1.2,2016,590000,16500,California,Lodi,Petrol,Individual,Manual,First Owner,18,1197,81.83,5,N,West
3915,Toyota Innova 2.5 GX 8 STR BSIV,2012,650000,138000,California,Long Beach,Diesel,Individual,Manual,Second Owner,12,2494,102,8,N,West
3916,Mahindra Scorpio 2009-2014 EX 9S BSIII,2013,509999,165500,California,Long Beach,Diesel,Individual,Manual,Second Owner,14,2523,75,9,N,West
3917,Maruti Swift Dzire ZDi,2011,350000,120000,California,Long Beach,Diesel,Individual,Manual,Second Owner,19,1248,73.9,5,N,West
3921,Maruti Zen LX,2003,58000,170000,California,Long Beach,Petrol,Individual,Manual,Third Owner,17,993,60,5,N,West
3922,Mahindra Verito 1.5 D2 BSIV,2011,200000,120000,California,Long Beach,Diesel,Individual,Manual,Third Owner,21,1461,64.1,5,N,West
3943,Tata Nano Cx BSIII,2012,60000,40000,California,Sacramento,Petrol,Individual,Manual,Second Owner,25,624,38,4,N,West
3944,Maruti Swift Dzire VXI,2014,480000,72000,California,Sacramento,Petrol,Individual,Manual,First Owner,19,1197,85.8,5,N,West
3948,Hyundai EON Era Plus,2012,180000,100000,California,Sacramento,Petrol,Individual,Manual,Second Owner,21,814,55.2,5,N,West
3949,Maruti Swift VXI Optional,2015,550000,25000,California,Sacramento,Petrol,Individual,Manual,First Owner,20,1197,81.8,5,N,West
3950,Maruti Swift VDI Optional,2016,550000,50000,California,Sacramento,Diesel,Individual,Manual,First Owner,25,1248,74,5,N,West
3951,Maruti Ertiga VDI,2012,550000,67000,California,Sacramento,Diesel,Individual,Manual,First Owner,20.7,1248,88.76,7,N,West
3952,Maruti Zen Estilo VXI BSIV,2011,270000,30000,California,Salinas,Petrol,Individual,Manual,First Owner,19,998,67.1,5,N,West
3953,Renault Pulse RxL,2013,315000,85000,California,Sacramento,Diesel,Individual,Manual,First Owner,23,1461,63.12,5,N,West
3980,Hyundai Verna 1.6 SX,2011,475000,80000,California,Woodland,Diesel,Individual,Manual,First Owner,22.3,1582,126.32,5,N,West
3981,Hyundai EON Era Plus,2013,190000,70000,California,Woodland,Petrol,Individual,Manual,First Owner,21,814,55.2,5,N,West
3982,Mahindra XUV500 W6 2WD,2014,750000,80000,California,Yuba City,Diesel,Individual,Manual,Second Owner,15,2179,140,7,N,West
3983,Nissan Terrano XV 110 PS,2014,525000,120000,California,Yuba City,Diesel,Individual,Manual,Second Owner,19,1461,108.5,5,N,West
